projectID,sciVocTopics
101061336,"['sustainability sciences', 'plasma physics', 'pollution', 'climatic changes']"
101061342,"['nongovernmental organizations', 'democracy']"
101061353,['literature studies']
101061354,"['census', 'ecosystems', 'robotics', 'oceanography']"
101061359,"['manufacturing engineering', 'machine learning', 'ultrasound', 'mathematical model']"
101061388,"['productivity', 'globalization']"
101061403,"['ethnology', 'globalization', 'religions']"
101061411,"['proteins', 'dementia', 'mutation', 'pathology']"
101061421,"['history', 'religions']"
101061424,"['didactics', 'deep learning', 'virtual reality', 'simulation software']"
101061435,"['transition metals', 'super resolution microscopy', 'cell biology', 'lipids']"
101061438,"['ecology', 'racial inequality', 'cinematography', 'government systems']"
101061439,"['seismology', 'philosophy']"
101061448,['x-ray astronomy']
101061449,"['social inequalities', 'anthropology', 'civil society']"
101061450,['civil society']
101061453,"['artificial intelligence', 'nuclear energy', 'supercomputers', 'multiphysics', 'simulation software']"
101061483,"['governance', 'databases', 'foreign policy']"
101061493,"['electrolysis', 'hydrocarbons', 'proteins', 'catalysis', 'sustainable economy']"
101061496,['pandemics']
101061497,"['globalization', 'religions']"
101061500,['history']
101061509,"['didactics', 'software', 'pedagogy']"
101061526,"['crystals', 'hydrocarbons', 'proteins', 'oncology', 'RNA']"
101061538,"['colors', 'microscopy', 'semiconductivity', 'laser physics', 'photons']"
101061548,"['governance', 'cryptography']"
101061550,"['governance', 'pandemics', 'democracy', 'law']"
101061559,"['electrolysis', 'polymer sciences', 'catalysis', 'enzymes']"
101061575,"['econometrics', 'law enforcement', 'pandemics']"
101061612,"['revolutions', 'nanomedicine', 'spintronics', 'geometry']"
101061621,"['public policies', 'democracy', 'civil society', 'law']"
101061623,['hydroelectricity']
101061643,['nuclear fusion']
101061645,"['governance', 'databases', 'fertility']"
101061653,"['governance', 'democracy', 'industrial relations', 'business models', 'civil society']"
101061655,"['graphic design', 'sociology']"
101061660,"['volatile organic compounds', 'ozone depletion', 'ecosystems', 'climatic changes', 'biogeochemistry']"
101061661,"['history', 'racial inequality', 'social anthropology', 'ideologies']"
101061664,['evolutionary biology']
101061677,"['didactics', 'waste management', 'employment']"
101061681,"['proteomics', 'gene therapy', 'electron microscopy', 'mass spectrometry', 'structural biology']"
101061687,"['governance', 'democracy', 'anthropology', 'psychology', 'dramaturgy']"
101061694,['proteins']
101061712,"['noble gases', 'smart sensors', 'seismology', 'natural disasters', 'machine learning']"
101061720,['cinematography']
101061723,"['optical sensors', 'ecosystems', 'human migrations', 'physical geography']"
101061729,"['business models', 'production economics', 'sustainable economy']"
101061738,"['democracy', 'civil society']"
101061747,"['governance', 'entrepreneurship', 'cultural and economic geography']"
101061748,"['revolutions', 'democracy']"
101061749,"['polymer sciences', 'pollution']"
101061805,"['proteins', 'polymer sciences']"
101061809,"['post-transition metals', 'semiconductivity', 'metalloids']"
101061817,"['proteins', 'physiology']"
101061820,"['optoelectronics', 'coating and films', 'optics', 'infrared astronomy']"
101061826,"['bioreactors', 'stem cells', 'biophysics', 'additive manufacturing']"
101061833,['polymer sciences']
101061835,"['catalysis', 'aliphatic compounds']"
101061836,"['alzheimer', 'pathology']"
101061853,"['recycling', 'internet of things', 'signal processing']"
101061858,"['alcohols', 'catalysis', 'energy and fuels']"
101061873,"['graphene', 'bacteriology', 'radiochemistry', 'catalysis']"
101061882,['wind power']
101061889,"['analytical chemistry', 'pharmaceutical drugs', 'ecosystems', 'limnology', 'sustainable economy']"
101061890,"['autonomous vehicles', 'optical sensors', 'radar']"
101061892,"['noble gases', 'nanotechnology', 'physical cosmology']"
101061904,['virology']
101061911,"['internet of things', 'public services', 'law']"
101061912,['polymer sciences']
101061920,['colors']
101061921,"['mortality', 'surgery', 'microscopy', 'oncology', 'pathology']"
101061939,"['virology', 'HIV']"
101061956,['sensors']
101061962,"['electrolysis', 'microscopy', 'aliphatic compounds', 'mass spectrometry']"
101061967,"['polymer sciences', 'oncology', 'nano-materials']"
101061974,"['mutation', 'oncology', 'immunotherapy']"
101061978,"['literary genres', 'social inequalities', 'cinematography', 'contemporary history', 'human migrations']"
101061987,"['recycling', 'hydrocarbons', 'energy and fuels']"
101061988,['epilepsy']
101062004,"['colors', 'polymer sciences']"
101062008,"['electric batteries', 'nano-materials']"
101062011,"['internet of things', 'sensors']"
101062014,"['graphene', 'inorganic compounds', 'electrocatalysis', 'electrolysis', 'hydrogen energy']"
101062023,"['organometallic chemistry', 'transition metals', 'polymer sciences', 'catalysis', 'amines']"
101062030,"['virology', 'proteins', 'oncology', 'pathology']"
101062032,['polymer sciences']
101062040,['ecosystems']
101062041,"['virology', 'pandemics', 'coronaviruses', 'coating and films', 'halogens']"
101062042,"['mutation', 'leukemia']"
101062043,"['bacteriology', 'proteins', 'microscopy', 'biophysics']"
101062049,"['5G', 'automation', 'ecosystems']"
101062078,"['wastewater treatment processes', 'graphene']"
101062082,"['spacecraft', 'solar physics', 'plasma physics', 'natural satellites']"
101062098,"['post-transition metals', 'catalysis']"
101062110,"['topology', 'materials engineering']"
101062123,['grains and oilseeds']
101062130,['pollution']
101062153,"['public services', 'mobile phones', 'employment', 'political economy']"
101062165,"['neurobiology', 'epilepsy']"
101062179,"['proteomics', 'archaeometry', 'bioarchaeology', 'biogeochemistry']"
101062180,"['software', 'productivity']"
101062186,"['natural language processing', 'social psychology', 'employment']"
101062188,['ecosystems']
101062190,"['public health', 'lung cancer', 'breast cancer']"
101062195,"['biosensors', 'alzheimer', 'oncology', 'parkinson']"
101062201,"['software', 'databases', 'history', 'automotive engineering']"
101062218,"['gene therapy', 'pathophysiology', 'immunology', 'ophthalmology']"
101062225,"['transition metals', 'alkaline earth metals', 'stem cells', 'health care services', 'additive manufacturing']"
101062229,"['transition metals', 'biomolecules', 'oncology']"
101062237,['physiotherapy']
101062241,"['microfluidics', 'proteins', 'lipids', 'pathology', 'parkinson']"
101062254,['transition metals']
101062255,"['hydrology', 'agriculture', 'mass spectrometry', 'water management']"
101062258,['pollution']
101062272,['optical sensors']
101062275,"['bacteriology', 'phycology', 'ecosystems', 'climatic changes', 'mathematical model']"
101062294,['linguistics']
101062297,"['neurobiology', 'pathophysiology', 'pathology', 'RNA', 'epigenetics']"
101062302,"['cell metabolism', 'microscopy', 'oncology', 'immunotherapy']"
101062305,['biomolecules']
101062306,"['arteriosclerosis', 'optics']"
101062307,"['prehistory', 'archaeology']"
101062327,"['pharmaceutical drugs', 'alcohols', 'biocatalysis', 'amines', 'enzymes']"
101062329,"['epidemiology', 'diabetes', 'obstetrics', 'epigenetics']"
101062335,"['pathology', 'homeostasis']"
101062339,"['ecological restoration', 'alkali metals', 'planets', 'ecosystems', 'mammalogy']"
101062347,"['globalization', 'invertebrate zoology']"
101062349,['cinematography']
101062359,"['history', 'revolutions', 'government systems']"
101062360,"['drug discovery', 'pharmaceutical drugs', 'photochemistry']"
101062363,['biophysics']
101062365,['oncology']
101062366,"['genetics', 'colors', 'evolutionary biology', 'evolutionary ecology']"
101062382,"['proteins', 'oncology']"
101062386,"['gene therapy', 'big data', 'evolutionary biology', 'machine learning', 'antibiotic resistance']"
101062387,"['neurobiology', 'machine learning']"
101062388,"['databases', 'ecosystems', 'limnology']"
101062393,"['electrochemistry', 'catalysis']"
101062400,['laser physics']
101062409,"['renewable energy', 'electrocatalysis', 'hydrocarbons', 'climatic changes']"
101062414,"['renewable energy', 'polymer sciences', 'pollution', 'fuel cells', 'mathematical model']"
101062418,"['stem cells', 'RNA']"
101062427,"['paleoclimatology', 'ecosystems', 'invertebrate zoology']"
101062428,['computer and information sciences']
101062444,"['cognitive neuroscience', 'cognitive psychology']"
101062449,"['proteomics', 'anatomy and morphology', 'ethnoarchaeology', 'animal husbandry', 'climatic changes']"
101062450,"['wastewater treatment processes', 'ecology', 'evolutionary biology', 'antibiotic resistance']"
101062451,"['history', 'islam']"
101062455,"['fibers', 'fibre optics']"
101062456,"['soft matter physics', 'oncology', 'biophysics', 'nano-materials', 'ultrasound']"
101062459,['neurobiology']
101062461,"['governance', 'planets', 'anthropology', 'cinematography', 'production economics']"
101062467,"['surgery', 'sensors', 'orthopaedics', 'implants']"
101062468,"['DNA', 'pollution', 'ecosystems', 'climatic changes', 'molecular biology']"
101062473,['databases']
101062497,"['neurobiology', 'sensors']"
101062498,['catalysis']
101062504,"['polymer sciences', 'antibiotics', 'nano-materials', 'biomaterials']"
101062508,"['alkaline earth metals', 'super resolution microscopy', 'proteins']"
101062513,['gender studies']
101062517,"['biosensors', 'food allergy', 'biosensing', 'signal processing', 'food safety']"
101062518,"['cavity optomechanics', 'atomic physics', 'semiconductivity', 'metalloids', 'fibre optics']"
101062521,"['planets', 'nutrition', 'plant breeding']"
101062523,"['coronaviruses', 'computational intelligence']"
101062524,"['virology', 'influenza', 'coronaviruses', 'RNA', 'immunotherapy']"
101062549,"['recycling', 'post-transition metals', 'sustainable economy', 'metallurgy']"
101062570,['mental processes']
101062572,"['linguistics', 'deep learning', 'sustainable economy', 'public administration']"
101062581,"['proteomics', 'dementia', 'parkinson', 'genomes']"
101062590,"['social inequalities', 'productivity', 'employment']"
101062593,"['biosensors', 'sustainable economy', 'machine learning', 'fermentation', 'molecular biology']"
101062601,"['recycling', 'entrepreneurship', 'biofuels', 'enzymes', 'fermentation']"
101062606,['taxation']
101062614,['HIV']
101062626,"['hydrology', 'ecosystems']"
101062643,['history']
101062645,"['visual arts', 'DNA', 'medieval history']"
101062657,"['pollution', 'ecosystems', 'mass spectrometry', 'social sciences']"
101062662,"['ecology', 'psychology', 'nutrition', 'microbiology']"
101062665,"['wastewater treatment processes', 'electrolysis', 'polymer sciences', 'ecosystems', 'catalysis']"
101062667,"['optoelectronics', 'pharmaceutical drugs', 'sensors', 'organ on a chip']"
101062671,"['virtual reality', 'human migrations']"
101062686,"['neurobiology', 'alkaline earth metals', 'super resolution microscopy', 'lipids', 'physiology']"
101062689,"['software', 'liquid crystals']"
101062690,"['optical sensors', 'photons']"
101062692,"['synthetic dyes', 'quantum chemistry', 'catalysis']"
101062703,"['genetics', 'pollution']"
101062705,"['irrigation', 'history', 'radar', 'archaeology']"
101062717,['transition metals']
101062721,['planets']
101062730,['proteins']
101062745,"['public health', 'mortality', 'antibiotics', 'antibiotic resistance', 'molecular biology']"
101062754,"['simulation software', 'philosophy']"
101062767,['digital humanities']
101062775,"['nutrition', 'vegetable growing']"
101062785,"['recycling', 'hydrology', 'pollution', 'ecosystems', 'biomass']"
101062788,"['social issues', 'video games']"
101062798,"['neurobiology', 'biochemistry', 'nutrition', 'microbiology']"
101062799,"['image recognition', 'computational intelligence']"
101062808,"['particle physics', 'dark matter', 'celestial mechanics']"
101062809,"['ecosystems', 'agriculture', 'mammalogy']"
101062815,"['history', 'history of literature', 'digital humanities']"
101062821,['history']
101062825,"['fisheries', 'ecosystems', 'social anthropology']"
101062837,"['coronaviruses', 'sensors']"
101062851,"['public policies', 'revolutions']"
101062861,['agriculture']
101062862,"['algebra', 'laser physics']"
101062863,"['polymer sciences', 'catalysis']"
101062864,"['quantum chemistry', 'quantum computers', 'botany', 'superconductivity']"
101062870,"['optical sensors', 'deep learning']"
101062882,"['databases', 'history', 'geographic information systems', 'archaeology']"
101062887,"['quantum physics', 'laser physics', 'superconductivity']"
